geoid,tract_name,borough,B19013_E001,B19013_M001
1400000US36047064800,"Census Tract 648, Kings County, New York",Brooklyn,111406,33136
1400000US36047065000,"Census Tract 650, Kings County, New York",Brooklyn,92673,21381
1400000US36047065200,"Census Tract 652, Kings County, New York",Brooklyn,94000,39349
1400000US36047065400,"Census Tract 654, Kings County, New York",Brooklyn,118000,24747
1400000US36047065600,"Census Tract 656, Kings County, New York",Brooklyn,126607,20681
1400000US36047065800,"Census Tract 658, Kings County, New York",Brooklyn,92014,22077
1400000US36047066000,"Census Tract 660, Kings County, New York",Brooklyn,151719,15128
1400000US36047066200,"Census Tract 662, Kings County, New York",Brooklyn,61083,24347
1400000US36047066600,"Census Tract 666, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047067000,"Census Tract 670, Kings County, New York",Brooklyn,91979,12053
1400000US36047067200,"Census Tract 672, Kings County, New York",Brooklyn,84280,38232
1400000US36047067400,"Census Tract 674, Kings County, New York",Brooklyn,126705,21122
1400000US36047067600,"Census Tract 676, Kings County, New York",Brooklyn,97750,45743
1400000US36047067800,"Census Tract 678, Kings County, New York",Brooklyn,84612,21241
1400000US36047068000,"Census Tract 680, Kings County, New York",Brooklyn,114904,44254
1400000US36047068200,"Census Tract 682, Kings County, New York",Brooklyn,102000,19939
1400000US36047068600,"Census Tract 686, Kings County, New York",Brooklyn,112646,22252
1400000US36047068800,"Census Tract 688, Kings County, New York",Brooklyn,98750,35683
1400000US36047069000,"Census Tract 690, Kings County, New York",Brooklyn,137650,39393
1400000US36047069200,"Census Tract 692, Kings County, New York",Brooklyn,104712,23983
1400000US36047069601,"Census Tract 696.01, Kings County, New York",Brooklyn,101760,13472
1400000US36047069602,"Census Tract 696.02, Kings County, New York",Brooklyn,119451,29380
1400000US36047069800,"Census Tract 698, Kings County, New York",Brooklyn,128194,39138
1400000US36047070000,"Census Tract 700, Kings County, New York",Brooklyn,95331,24486
1400000US36047070201,"Census Tract 702.01, Kings County, New York",Brooklyn,130174,29110
1400000US36047070202,"Census Tract 702.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047070203,"Census Tract 702.03, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047070601,"Census Tract 706.01, Kings County, New York",Brooklyn,148214,34408
1400000US36047070602,"Census Tract 706.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047072000,"Census Tract 720, Kings County, New York",Brooklyn,76912,53494
1400000US36047072200,"Census Tract 722, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047072400,"Census Tract 724, Kings County, New York",Brooklyn,69263,30826
1400000US36047072600,"Census Tract 726, Kings County, New York",Brooklyn,97292,57966
1400000US36047072800,"Census Tract 728, Kings County, New York",Brooklyn,62333,18355
1400000US36047073000,"Census Tract 730, Kings County, New York",Brooklyn,132227,22491
1400000US36047073200,"Census Tract 732, Kings County, New York",Brooklyn,85846,16698
1400000US36047073400,"Census Tract 734, Kings County, New York",Brooklyn,138750,58377
1400000US36047073600,"Census Tract 736, Kings County, New York",Brooklyn,82358,19791
1400000US36047073800,"Census Tract 738, Kings County, New York",Brooklyn,73125,29759
1400000US36047074000,"Census Tract 740, Kings County, New York",Brooklyn,68125,44753
1400000US36047074200,"Census Tract 742, Kings County, New York",Brooklyn,80240,22416
1400000US36047074400,"Census Tract 744, Kings County, New York",Brooklyn,140391,73444
1400000US36047074600,"Census Tract 746, Kings County, New York",Brooklyn,113750,49051
1400000US36047074800,"Census Tract 748, Kings County, New York",Brooklyn,82266,37015
1400000US36047075000,"Census Tract 750, Kings County, New York",Brooklyn,103125,33448
1400000US36047075200,"Census Tract 752, Kings County, New York",Brooklyn,141250,38329
1400000US36047075400,"Census Tract 754, Kings County, New York",Brooklyn,115851,77282
1400000US36047075600,"Census Tract 756, Kings County, New York",Brooklyn,77273,42746
1400000US36047075800,"Census Tract 758, Kings County, New York",Brooklyn,69662,24153
1400000US36047076000,"Census Tract 760, Kings County, New York",Brooklyn,75174,11158
1400000US36047076200,"Census Tract 762, Kings County, New York",Brooklyn,54725,23488
1400000US36047076400,"Census Tract 764, Kings County, New York",Brooklyn,81813,15270
1400000US36047076600,"Census Tract 766, Kings County, New York",Brooklyn,95563,23092
1400000US36047076800,"Census Tract 768, Kings County, New York",Brooklyn,73125,33382
1400000US36047077000,"Census Tract 770, Kings County, New York",Brooklyn,76921,65690
1400000US36047077200,"Census Tract 772, Kings County, New York",Brooklyn,80855,32302
1400000US36047077400,"Census Tract 774, Kings County, New York",Brooklyn,72488,10661
1400000US36047077600,"Census Tract 776, Kings County, New York",Brooklyn,71983,23444
1400000US36047078000,"Census Tract 780, Kings County, New York",Brooklyn,138611,35979
1400000US36047078200,"Census Tract 782, Kings County, New York",Brooklyn,69558,12299
1400000US36047078400,"Census Tract 784, Kings County, New York",Brooklyn,99653,28139
1400000US36047078601,"Census Tract 786.01, Kings County, New York",Brooklyn,87614,22381
1400000US36047078602,"Census Tract 786.02, Kings County, New York",Brooklyn,69615,18041
1400000US36047078801,"Census Tract 788.01, Kings County, New York",Brooklyn,55984,7585
1400000US36047078802,"Census Tract 788.02, Kings County, New York",Brooklyn,55179,31530
1400000US36047079001,"Census Tract 790.01, Kings County, New York",Brooklyn,67857,56730
1400000US36047079002,"Census Tract 790.02, Kings County, New York",Brooklyn,57672,16577
1400000US36047079201,"Census Tract 792.01, Kings County, New York",Brooklyn,88162,73778
1400000US36047079202,"Census Tract 792.02, Kings County, New York",Brooklyn,85833,38280
1400000US36047079400,"Census Tract 794, Kings County, New York",Brooklyn,128295,89182
1400000US36047079601,"Census Tract 796.01, Kings County, New York",Brooklyn,81629,15503
1400000US36047079602,"Census Tract 796.02, Kings County, New York",Brooklyn,77370,12766
1400000US36047079801,"Census Tract 798.01, Kings County, New York",Brooklyn,94375,33336
1400000US36047079802,"Census Tract 798.02, Kings County, New York",Brooklyn,100438,18839
1400000US36047080000,"Census Tract 800, Kings County, New York",Brooklyn,95769,34996
1400000US36047080200,"Census Tract 802, Kings County, New York",Brooklyn,98942,17664
1400000US36047080400,"Census Tract 804, Kings County, New York",Brooklyn,58413,20170
1400000US36047080600,"Census Tract 806, Kings County, New York",Brooklyn,66632,13904
1400000US36047080800,"Census Tract 808, Kings County, New York",Brooklyn,13337,1677
1400000US36047081000,"Census Tract 810, Kings County, New York",Brooklyn,88490,31929
1400000US36047081400,"Census Tract 814, Kings County, New York",Brooklyn,86705,60919
1400000US36047081600,"Census Tract 816, Kings County, New York",Brooklyn,92784,31998
1400000US36047081800,"Census Tract 818, Kings County, New York",Brooklyn,76607,14756
1400000US36047082000,"Census Tract 820, Kings County, New York",Brooklyn,56250,26295
1400000US36047082200,"Census Tract 822, Kings County, New York",Brooklyn,85645,14368
1400000US36047082400,"Census Tract 824, Kings County, New York",Brooklyn,57204,13330
1400000US36047082600,"Census Tract 826, Kings County, New York",Brooklyn,72543,15062
1400000US36047082800,"Census Tract 828, Kings County, New York",Brooklyn,61313,18459
1400000US36047083000,"Census Tract 830, Kings County, New York",Brooklyn,83690,26956
1400000US36047083200,"Census Tract 832, Kings County, New York",Brooklyn,100161,17339
1400000US36047083400,"Census Tract 834, Kings County, New York",Brooklyn,121000,25325
1400000US36047083600,"Census Tract 836, Kings County, New York",Brooklyn,96094,21627
1400000US36047083800,"Census Tract 838, Kings County, New York",Brooklyn,62950,18573
1400000US36047084000,"Census Tract 840, Kings County, New York",Brooklyn,81058,23698
1400000US36047084600,"Census Tract 846, Kings County, New York",Brooklyn,78304,16591
1400000US36047084800,"Census Tract 848, Kings County, New York",Brooklyn,86012,42419
1400000US36047085000,"Census Tract 850, Kings County, New York",Brooklyn,124219,34241
1400000US36047085200,"Census Tract 852, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047085400,"Census Tract 854, Kings County, New York",Brooklyn,78828,28881
1400000US36047085600,"Census Tract 856, Kings County, New York",Brooklyn,79107,17374
1400000US36047085800,"Census Tract 858, Kings County, New York",Brooklyn,83640,34962
1400000US36047086000,"Census Tract 860, Kings County, New York",Brooklyn,77955,9063
1400000US36047086200,"Census Tract 862, Kings County, New York",Brooklyn,50438,14046
1400000US36047086400,"Census Tract 864, Kings County, New York",Brooklyn,71016,12323
1400000US36047086600,"Census Tract 866, Kings County, New York",Brooklyn,79508,16664
1400000US36047086800,"Census Tract 868, Kings County, New York",Brooklyn,45764,12578
1400000US36047087000,"Census Tract 870, Kings County, New York",Brooklyn,61136,24228
1400000US36047087200,"Census Tract 872, Kings County, New York",Brooklyn,67650,20090
1400000US36047087401,"Census Tract 874.01, Kings County, New York",Brooklyn,37207,8810
1400000US36047087600,"Census Tract 876, Kings County, New York",Brooklyn,48125,2463
1400000US36047087800,"Census Tract 878, Kings County, New York",Brooklyn,56633,8241
1400000US36047088001,"Census Tract 880.01, Kings County, New York",Brooklyn,42351,20407
1400000US36047088002,"Census Tract 880.02, Kings County, New York",Brooklyn,73750,39217
1400000US36047088200,"Census Tract 882, Kings County, New York",Brooklyn,50754,8428
1400000US36047088400,"Census Tract 884, Kings County, New York",Brooklyn,38594,30375
1400000US36047088600,"Census Tract 886, Kings County, New York",Brooklyn,57674,9622
1400000US36047088800,"Census Tract 888, Kings County, New York",Brooklyn,55053,18239
1400000US36047089000,"Census Tract 890, Kings County, New York",Brooklyn,72535,24346
1400000US36047089200,"Census Tract 892, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047089400,"Census Tract 894, Kings County, New York",Brooklyn,63125,39460
1400000US36047089600,"Census Tract 896, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047089800,"Census Tract 898, Kings County, New York",Brooklyn,66976,31521
1400000US36047090000,"Census Tract 900, Kings County, New York",Brooklyn,20500,15385
1400000US36047090200,"Census Tract 902, Kings County, New York",Brooklyn,42612,13192
1400000US36047090600,"Census Tract 906, Kings County, New York",Brooklyn,27908,11904
1400000US36047090800,"Census Tract 908, Kings County, New York",Brooklyn,44875,27850
1400000US36047091000,"Census Tract 910, Kings County, New York",Brooklyn,22321,7324
1400000US36047091200,"Census Tract 912, Kings County, New York",Brooklyn,36899,15414
1400000US36047091600,"Census Tract 916, Kings County, New York",Brooklyn,44825,11269
1400000US36047091800,"Census Tract 918, Kings County, New York",Brooklyn,45942,6692
1400000US36047092000,"Census Tract 920, Kings County, New York",Brooklyn,44978,7343
1400000US36047092200,"Census Tract 922, Kings County, New York",Brooklyn,50994,12175
1400000US36047092400,"Census Tract 924, Kings County, New York",Brooklyn,37271,26455
1400000US36047092800,"Census Tract 928, Kings County, New York",Brooklyn,82250,24163
1400000US36047093000,"Census Tract 930, Kings County, New York",Brooklyn,105848,28433
1400000US36047093200,"Census Tract 932, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047093400,"Census Tract 934, Kings County, New York",Brooklyn,73321,28403
1400000US36047093600,"Census Tract 936, Kings County, New York",Brooklyn,79773,6093
1400000US36047093800,"Census Tract 938, Kings County, New York",Brooklyn,61827,10526
1400000US36047094401,"Census Tract 944.01, Kings County, New York",Brooklyn,82500,28145
1400000US36047094402,"Census Tract 944.02, Kings County, New York",Brooklyn,24676,7231
1400000US36047094600,"Census Tract 946, Kings County, New York",Brooklyn,93667,24853
1400000US36047095000,"Census Tract 950, Kings County, New York",Brooklyn,90083,45094
1400000US36047095400,"Census Tract 954, Kings County, New York",Brooklyn,108309,27320
1400000US36047095600,"Census Tract 956, Kings County, New York",Brooklyn,85603,36917
1400000US36047095800,"Census Tract 958, Kings County, New York",Brooklyn,66452,23555
1400000US36047096000,"Census Tract 960, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047096200,"Census Tract 962, Kings County, New York",Brooklyn,73750,33950
1400000US36047096400,"Census Tract 964, Kings County, New York",Brooklyn,79934,15309
1400000US36047096600,"Census Tract 966, Kings County, New York",Brooklyn,76174,9323
1400000US36047096800,"Census Tract 968, Kings County, New York",Brooklyn,106250,22599
1400000US36047097000,"Census Tract 970, Kings County, New York",Brooklyn,108864,58580
1400000US36047097400,"Census Tract 974, Kings County, New York",Brooklyn,88688,11552
1400000US36047098200,"Census Tract 982, Kings County, New York",Brooklyn,25125,7403
1400000US36047098400,"Census Tract 984, Kings County, New York",Brooklyn,102200,20420
1400000US36047098600,"Census Tract 986, Kings County, New York",Brooklyn,95508,22449
1400000US36047098800,"Census Tract 988, Kings County, New York",Brooklyn,81985,16162
1400000US36047099000,"Census Tract 990, Kings County, New York",Brooklyn,95326,75128
1400000US36047099200,"Census Tract 992, Kings County, New York",Brooklyn,95597,11874
1400000US36047099400,"Census Tract 994, Kings County, New York",Brooklyn,92738,9532
1400000US36047099600,"Census Tract 996, Kings County, New York",Brooklyn,86426,16509
1400000US36047099800,"Census Tract 998, Kings County, New York",Brooklyn,98153,30303
1400000US36047100400,"Census Tract 1004, Kings County, New York",Brooklyn,67063,39844
1400000US36047100600,"Census Tract 1006, Kings County, New York",Brooklyn,120518,31500
